Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
Tunisia;TUN;GDP per capita (constant LCU);;;;;;2137.39054675024;2166.66447520451;2117.88978203584;2277.89046088372;2322.85546783606;2367.62356173589;2549.6394226984;2924.08417547782;2828.64395870892;2975.64768143042;3102.38945348942;3255.93814264356;3277.05039449223;3397.70701033881;3529.81716660243;3698.32759819013;3806.26614808609;3693.86047401844;3770.66539265886;3884.51278740107;3995.82666973601;3835.69934957975;3989.41403593614;3896.06454736449;3874.04144229516;4091.03379516857;4160.64115902243;4393.84848009779;4402.72095680901;4460.19837165368;4490.93831765565;4742.24288085;4933.61703788303;5105.95172255297;5353.73419491305;5546.25591662088;5698.16993747851;5716.65844606814;5927.20971123815;6236.60013262438;6394.32548633353;6668.53012116688;7050.82779990728;7280.82251755087;7429.97521258279;7573.09291373533;7325.67010933487;7537.65168958322;7634.79076278083;7782.12428650476;7769.84777438641;7770.68662490554;7859.98293095941;7984.10615994699;8032.61346065012;7256.60612932888;7513.75652555267;7638.89331851763;
Turkiye;TUR;GDP per capita (constant LCU);4452.51511578286;4385.38843493977;4505.55416961569;4783.19478117735;4914.97078625978;4931.05093570149;5347.89630117505;5456.20560041349;5678.57385512221;5767.6960969115;5816.9876978666;6002.4870051414;6304.63440727643;6366.47294131655;6578.17245368524;6906.12868661495;7472.74443392097;7562.13719797023;7511.25746668311;7309.64322156729;6984.93138968301;7178.79369284657;7277.95210884807;7464.87136540785;7787.02326350615;7940.85510736172;8320.31727135406;8927.12864929649;8955.07390883254;8807.63774716757;9443.26223872988;9339.86231347376;9639.27573171109;10196.7855421969;9551.70314067451;10131.2899514025;10700.6246580701;11326.6969209836;11419.2186719481;10881.6560414898;11467.6949381696;10649.1020579691;11178.262585802;11667.1365583374;12636.6055684087;13588.5715470911;14345.4907422535;14949.4181613667;14881.7191692503;13969.7886398137;14918.6281849795;16347.8124695304;16913.6449859075;18114.7369627712;18754.8197514847;19632.2819969435;20013.5916548914;21237.8148284845;21583.6057948876;21451.3806342111;21639.3347075266;23896.1864476774;24971.3952990279;
Tuvalu;TUV;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3380.96959916085;3438.58242463117;3492.6579336573;3616.7489755175;3971.14760958259;3762.1804903495;3528.33211944647;3873.6240913811;4472.22337554495;4399.54356846473;4357.75057065781;4365.45057686311;4787.17868664793;4551.09640049648;4391.78837708099;4136.400322841;4187.43768693918;4433.93437777121;4672.89719626168;4323.59723289777;4170.61611374408;4392.52336448598;4238.06891468583;4396.40959882762;4404.07376823562;4872.66709570654;5160.33910799853;5298.40229035833;5353.61251725725;6042.98101496897;5725.59400126479;5758.65762227776;5742.30951342871;
Tanzania;TZA;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;1019486.25;1029798.9375;1073684.375;1068088.5;1047528.6875;1027148.375;1003512.375;1006695;1032887.3125;1047667.1875;1058595.625;1081218.875;1098563.875;1134048.5;1183196.625;1229069;1285990.75;1344406.125;1392662.125;1445852.375;1487001.5;1526723.625;1582068.125;1655623;1680612.125;1741393.875;1801829.875;1850215.625;1910017.25;1971256.5;2014779.25;2068529.875;2047439.5;2072987.5;2104642.25;
Uganda;UGA;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;1113264.23445676;1148352.10590647;1113939.44757211;1046957.83758336;1020644.83311505;1028705.81448254;1078957.45446917;1111260.58295181;1145657.7970879;1170338.40221198;1169787.56615133;1224151.863504;1259691.70347698;1367092.87107467;1451207.61975818;1481480.65343706;1508589.09377363;1578161.55934941;1577502.08630499;1609514.42393136;1696510.33200509;1750837.42762591;1815507.1726736;1875178.67719666;2017729.00189471;2124230.756032;2242615.07669225;2326320.9163098;2386864.45479969;2536217.68563892;2558428.89199886;2575044.00025288;2627358.22299972;2679535.55448255;2715553.51629758;2704358.93661351;2778702.58755818;2858887.85603789;2846785.71211936;2854312.63551743;2897080.84686382;
Ukraine;UKR;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;80711.609375;82416.6953125;85192.0859375;79604.3984375;72526.3359375;65158.39453125;55875.046875;43293.55859375;38313.25390625;34789.21484375;34054.484375;33707.31640625;33958.52734375;36325.8984375;39940.1171875;42474.22265625;46895.28515625;52825.95703125;54848.82421875;59401.8984375;64667.09765625;66476.8984375;56665.58984375;59219.13671875;62668.73828125;62919.39453125;63091.4765625;60015.609375;54347.8359375;55899.359375;57470.4921875;59778.7265625;62046.56640625;60122.09375;62746.11328125;51999.3203125;
Upper middle income;UMC;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uruguay;URY;GDP per capita (constant LCU);196171.103830296;198539.221151567;193054.695979581;191135.440033611;193626.860007782;193603.913895062;197572.830064683;188618.736078558;190606.820263598;200364.021471854;203840.569770255;202223.905728478;198452.34580229;197894.42161219;202427.985742861;213396.924441851;220326.202728102;222132.064951791;232748.357104285;245925.236337656;259148.173992383;262096.018018419;235480.523566536;210290.829356376;206853.495115939;208779.21044713;225903.361891092;242557.837381289;244632.563913366;245725.981476418;244944.621801264;252127.485588641;270541.148360102;276153.438373237;294571.005863737;288645.925256366;303014.972418617;327047.084699894;339980.592935323;333147.34719483;325401.822810356;312066.86706419;287458.698673286;289444.321132064;303598.493210667;325867.369972556;338751.875066596;360220.802331034;385205.729250034;400587.704042515;430752.982341437;451778.138240387;466445.235058955;486626.518227364;500834.697001057;501043.444286471;507876.060573572;515441.573782947;515516.269336647;519146.85502809;486536.732557889;512631.602855592;538407.338945902;
United States;USA;GDP per capita (constant LCU);19135.2681815327;19253.547329434;20116.2351242269;20701.2699473561;21599.8187054259;22696.678582964;23894.4081538539;24226.5287873383;25137.1602435017;25664.3794275179;25295.2100247742;25800.0012953805;26867.6303169189;28114.8675610757;27708.5699542679;27380.3393850157;28582.7368220699;29605.1832509229;30914.6159489633;31543.384323832;31161.9307250523;31640.6777866874;30775.4413892534;31893.1990487271;33906.3512435068;35008.5302281401;35887.5545010473;36798.6044063082;37989.1923811549;39014.204109084;39303.4890094262;38739.7983208225;39552.0218779482;40108.0080371193;41215.3429307632;41820.6801876235;42896.4164829209;44267.9058817489;45715.6926453849;47360.5364177179;48746.0409600767;48726.5816727299;49095.3317986996;50036.2342349321;51485.2074124697;52789.7314187756;53738.0917251561;54299.6172405205;53854.1606116578;51996.1834952422;52963.4641697124;53394.8618380061;54213.4595516389;54830.7840664164;55675.3868536862;56762.7294515989;57292.5387829091;58207.578310388;59607.3936602496;60698.0112990179;58451.6067152443;61829.8456266599;62789.1279211483;
Uzbekistan;UZB;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;1909221.29005508;2028111.53239169;2038504.90904249;2030011.81111653;1977410.05040092;1715252.80875565;1638149.52925896;1522776.71586897;1482049.50616634;1478689.44951561;1526529.58600583;1566749.65149058;1616600.16457131;1655529.21770032;1702769.22688062;1748893.54325069;1801827.79528036;1913836.82385214;2023174.5758398;2147564.31825432;2317774.32313533;2486806.3598239;2642058.70564043;2763654.97647257;2892925.89146336;3053116.97737997;3225120.45187017;3389153.4425526;3570975.32149692;3717602.16654787;3816210.99646172;3971015.85047988;4130308.86991946;4132531.89452574;4351647.74037594;4503783.24567088;
St. Vincent and the Grenadines;VCT;GDP per capita (constant LCU);5268.32457664487;5408.80552974666;5511.02994506671;5080.94913286683;5184.63943442996;5148.08491159793;5067.11736595042;4515.31625834046;4740.14327572819;4807.07745680258;5251.565887915;5340.18038925455;6643.3985643278;5843.25507818896;5274.69685715831;4829.82447662637;5288.74923207906;5943.57699050495;6479.44426499514;6658.10650412924;6782.79597839054;7049.11647513596;7311.77798155771;7421.98434488584;7864.57353545927;8307.1081483681;8734.32507473764;8742.59950900219;9945.86424468852;10063.7546444638;10465.7578932737;10557.1058698351;11186.5900620021;11621.1483792609;11443.6284490627;12307.5717764114;12453.4298713798;12891.520529245;13431.8556475277;13816.4744067722;14065.3870823192;14332.9432159168;15124.0467166152;16184.8375004421;16925.6154092072;17434.2939764198;18757.2841411866;19486.0337111095;19654.9775191269;19468.0963219228;18688.29637355;18678.3750218485;19005.1441947392;19587.8613308516;19911.9836875187;20549.2008038917;21506.7523569548;21925.361680357;22679.2108737569;22906.9612290801;22111.8778194052;22351.8191925775;23535.9025666679;
Venezuela, RB;VEN;GDP per capita (constant LCU);1764.8336256612;1757.36826203291;1841.7472328909;1848.98852124288;1986.49531502082;2001.52732134906;1966.29167734276;1957.83353232391;2035.75671993114;1987.07306607237;2075.44988650849;2043.14202667869;2008.28352175881;2088.19477554736;2069.54145833692;2068.04063207919;2163.8520307071;2233.81974543957;2221.39265129748;2175.47274328883;2021.61104709442;1959.15092094307;1866.85957151641;1748.91883484005;1727.71479471114;1686.38425693517;1750.0579255033;1766.47424483684;1822.36616372627;1625.17298311227;1688.64976059689;1809.3798621927;1875.07176289456;1838.35053679134;1756.2758328203;1787.15701239854;1746.89150903482;1820.64199417638;1789.77241953744;1650.39391729281;1678.96463072765;1704.38243610794;1525.8070479768;1382.84996886785;1607.97881505523;1744.49825891956;1886.07409888562;2019.64988533919;2095.1322362384;1999.82843764019;1943.495289678;1998.14240085779;2083.75348900623;2085.72428446243;1980.91431537464;;;;;;;;;
British Virgin Islands;VGB;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);VIR;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44208.3145176898;44034.8371042809;45498.1284457802;47089.5226503647;48777.787005509;50749.0515705622;51339.0591990553;47950.2601380023;48257.1499764667;44325.422476683;37795.3192590675;35468.0167714109;34889.972377227;34796.4943553179;35417.9843000112;35234.5708932616;35999.6635545462;37171.0618830213;36588.5784175369;37782.1856994427;;
Viet Nam;VNM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;9090650.29713768;9215042.63674865;9253954.92891744;9369817.74309793;9634560.66525406;10118332.2639385;10404606.446707;10791566.6851768;11484380.8535494;12169509.2060353;13003164.6347592;14000790.3281371;15065942.4379925;16055872.3698883;16745862.9246722;17321716.4627083;18291954.1758017;19226016.0076871;20232255.4768646;21406831.124447;22786499.3459519;24261353.3541583;25703973.5336229;27273244.125874;28536288.9348268;29768630.0034054;31344370.7756181;33000374.4123442;34445646.5293696;35969331.523857;37873327.5808944;40099464.7027698;42352525.3475301;44855238.1286205;47756112.2751433;50808962.7963439;51793313.5872464;52673490.4016578;56481245.616012;
Vanuatu;VUT;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;235804.083966223;203950.709231863;208070.346687402;207284.158127808;208476.996757217;222933.173176873;219675.628572931;213930.895023738;202592.243276458;194206.008583691;192287.047920588;209508.09241659;210799.208678674;210932.228507287;207292.615104461;220671.229586936;217593.135301151;217429.627848942;222797.435023005;220227.431617583;215848.9478851;223111.925612004;210105.870052884;194166.975881262;197478.505051675;200360.60295073;205939.38391413;218061.841981312;219006.328143817;225730.064286691;227019.179019479;224478.820792575;226145.471041887;223086.280133534;218829.448951558;220348.464584869;215947.156324384;220660.410002189;228925.127222737;229971.274613351;231882.629663211;215159.536070071;211498.510044276;210396.645650976;
World;WLD;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;WSM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;5482.18079658207;5503.86514882751;5580.24587574358;5808.0875737179;6133.3969900202;6147.94971647209;6034.70812934722;6242.25509188306;5955.61459750645;5800.87195689415;5751.83481645946;5933.0458327984;5723.93432963427;6043.26479971641;6410.72982746035;6385.84766694858;6459.36968151454;6534.38870320672;6800.12390765619;7242.75427154638;7607.01012698923;7968.94899701238;8187.32194413871;8705.29831518455;8855.55473415743;8847.24902613425;9099.33415716394;8984.97225328198;9462.000698611;9742.17651043285;9294.65738628334;9220.16465021832;9197.38100784607;9466.40091172122;10124.0634608648;10163.2923951259;10001.5717616988;10338.1713503693;9875.88087228806;9015.91212448118;8398.6024048709;
Kosovo;XKX;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2024.51322921191;2109.4339172761;2195.92910025563;2314.73685183018;2333.38615080286;2443.12127916406;2532.38283572703;2719.06576147605;2887.74683147733;3004.37354395576;3096.2071702265;3258.36801817561;3082.19986144981;3421.22867476961;3648.90979761043;
Yemen, Rep.;YEM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11062.2851623724;11317.8544111933;11790.3635947376;11808.738709255;12144.6040757779;12394.6850503471;12570.2972260666;12845.6446997935;13230.9923197309;13346.6751957907;13780.6180785562;13920.1362385149;14087.3304606739;14232.8991002948;14409.619388645;14796.2708567289;14816.6978341093;14854.7114896362;14942.837391809;15068.058296323;15760.1258636051;13361.1604157238;13290.7700905603;13539.1491049983;13139.0145405893;9207.58997402126;8128.45874031603;7520.84725322866;7391.35821230864;;;;;
South Africa;ZAF;GDP per capita (constant LCU);50671.7102769835;51167.2410618722;52733.9305483195;54930.5614637671;57504.188684282;59167.3279584289;59911.8605263295;62269.7130526342;62884.610086012;63866.9522886201;65223.4460669485;66056.005787914;65259.0055567636;66328.1918479855;68432.3844591398;67700.2652342908;67387.4163057065;65543.1109552932;65722.1398435304;66422.102313502;68977.16225564;70826.2856064361;68758.3433618341;65703.7638831808;67151.0955726079;64402.1070268081;62336.1530994155;61458.0285854116;61856.637239281;61249.8475510571;59204.334667333;57121.2471455387;54763.0185325912;54441.6657793547;55219.6027307213;56001.9673744996;57526.5839069861;58209.7079415705;57777.1956356435;58509.8513845054;60383.0503900326;61466.5896642948;63163.6072072742;64428.1386526972;66735.4586185526;69596.2552594095;72791.4903969057;75919.8103975883;77459.7713905988;75366.6875522845;76736.6547358448;78174.1764752712;78990.4940297995;79858.9642859688;79721.4306910722;79117.1995549328;78872.5919855694;79477.498714493;79731.6442466611;78910.302313694;73302.4716219871;75987.0781080102;76790.1662943487;
Zambia;ZMB;GDP per capita (constant LCU);7063.13772067333;6936.87106901146;6552.46509100395;6553.99578187325;7123.28148304544;8047.31590060645;7358.35944283264;7689.51359140879;7538.39403272086;7271.15561478978;7401.65972584068;7196.54261817093;7644.41235826218;7359.83535516492;7610.90655367529;7223.68203268584;7448.86610789043;6900.20549206885;6734.99680507034;6340.68377527387;6342.46405607403;6531.51921981605;6146.30750746451;5833.63240275502;5637.44855174234;5558.55444347216;5432.62511632983;5417.43480966317;5600.50145832548;5397.44677641656;5235.12143069299;5104.35585915858;4895.56535725472;5104.06538960553;4551.93080988259;4570.6098534857;4736.00939292536;4792.21343640687;4651.85649826139;4742.28419461196;4792.66108564274;4898.49814029955;4965.12170291391;5148.42543896354;5338.06337839336;5537.78337326749;5772.47462257865;6037.50398018138;6278.58729261402;6618.00369677717;7048.67381192374;7193.81274002311;7488.99497702829;7614.51806684828;7717.53701424336;7693.39183406439;7736.57258115738;7762.20261539246;7831.85654343183;7709.34775522964;7277.95323418595;7515.17504214711;7694.52232869037;
Zimbabwe;ZWE;GDP per capita (constant LCU);11702.8386284433;12062.8425137046;11861.7562329594;12215.8803346321;11709.66576296;11906.7377992794;11715.639204381;12303.9523296701;12156.9672086766;13240.2392823301;15732.7618533771;16622.942777687;17456.1928662408;17346.9364286919;17898.3506596606;16995.480128334;16555.0454039419;15025.8125204871;14404.1090104012;14640.9741546549;15815.8439573693;16714.3155918815;16501.0246258893;16137.0937565545;15278.5530322566;15790.6461721191;15597.087233883;15275.8603378876;15929.4717723036;16285.3001108447;16962.4983302489;17445.5843643387;15479.4538571203;15419.9073119407;16745.1915229541;16565.0258262635;17980.1435315312;18162.7733786195;18385.8946860352;17973.9150941061;17250.0020194892;17386.2409619093;15742.5414555493;12968.4158386489;12129.8367610044;11377.3350103679;10889.3228006349;10390.316240994;8486.44635881382;9409.41710483043;11285.5590415125;12750.8060281971;14491.8967645813;14635.1177189467;14530.4487962509;14511.1582128553;14340.2323537519;14623.4297968674;15048.883152106;13818.2877646866;12482.0034084573;13264.8263850664;13846.8865550956;
